"Player_Name","Team","Min","Matchday"
"Kholosa Biyana","South Africa",90,2023-08-06
"Andile Dlamini","South Africa",0,2023-08-06
"Kebotseng Moletsane","South Africa",0,2023-08-06
"Fikile Magama","South Africa",0,2023-08-06
"Noxolo Cesane","South Africa",1,2023-08-06
"Gabriela Salgado","South Africa",0,2023-08-06
"Tiisetso Makhubela","South Africa",49,2023-08-06
"Melinda Kgadiete","South Africa",1,2023-08-06
"Sibulele Holweni","South Africa",0,2023-08-06
"Nomi Kgoale","South Africa",0,2023-08-06
"Wendy Shongwe","South Africa",61,2023-08-06
"Zećira Mušović","Sweden",120,2023-08-06
"Jonna Andersson","Sweden",120,2023-08-06
"Magdalena Eriksson","Sweden",120,2023-08-06
"Kosovare Asllani","Sweden",81,2023-08-06
"Stina Blackstenius","Sweden",111,2023-08-06
"Amanda Ilestedt","Sweden",120,2023-08-06
"Nathalie Björn","Sweden",120,2023-08-06
"Filippa Angeldahl","Sweden",96,2023-08-06
"Fridolina Rolfö","Sweden",120,2023-08-06
"Johanna Rytting Kaneryd","Sweden",81,2023-08-06
"Elin Rubensson","Sweden",120,2023-08-06
"Jennifer Falk","Sweden",0,2023-08-06
"Tove Enblom","Sweden",0,2023-08-06
"Linda Sembrant","Sweden",0,2023-08-06
"Stina Lennartsson","Sweden",0,2023-08-06
"Anna Sandberg","Sweden",0,2023-08-06
"Madelen Janogy","Sweden",0,2023-08-06
"Lina Hurtig","Sweden",39,2023-08-06
"Sofia Jakobsson","Sweden",39,2023-08-06
"Rebecka Blomqvist","Sweden",9,2023-08-06
"Caroline Seger","Sweden",0,2023-08-06
"Hanna Bennison","Sweden",24,2023-08-06
"Olivia Schough","Sweden",0,2023-08-06
"Alyssa Naeher","United States",120,2023-08-06
"Naomi Girma","United States",120,2023-08-06
"Julie Ertz","United States",120,2023-08-06
"Lindsey Horan","United States",120,2023-08-06
"Sophia Smith","United States",120,2023-08-06
"Alex Morgan","United States",98,2023-08-06
"Emily Sonnett","United States",119,2023-08-06
"Andi Sullivan","United States",120,2023-08-06
"Crystal Dunn","United States",120,2023-08-06
"Trinity Rodman","United States",65,2023-08-06
"Emily Fox","United States",119,2023-08-06
"Casey Murphy","United States",0,2023-08-06
"Aubrey Kingsbury","United States",0,2023-08-06
"Ashley Sanchez","United States",0,2023-08-06
"Sofia Huerta","United States",0,2023-08-06
"Kelley O'Hara","United States",1,2023-08-06
"Lynn Williams","United States",55,2023-08-06
"Alyssa Thompson","United States",0,2023-08-06
"Savannah Demelo","United States",0,2023-08-06
"Alana Cook","United States",0,2023-08-06
"Megan Rapinoe","United States",22,2023-08-06
"Kristie Mewis","United States",1,2023-08-06
"Mary Earps","England",120,2023-08-07
"Lucy Bronze","England",120,2023-08-07
"Keira Walsh","England",119,2023-08-07
"Alex Greenwood","England",120,2023-08-07
"Millie Bright","England",120,2023-08-07
"Lauren James","England",86,2023-08-07
"Georgia Stanway","England",120,2023-08-07
"Rachel Daly","England",120,2023-08-07
"Lauren Hemp","England",104,2023-08-07
"Jess Carter","England",120,2023-08-07
"Alessia Russo","England",87,2023-08-07
"Hannah Hampton","England",0,2023-08-07
"Ellie Roebuck","England",0,2023-08-07
"Niamh Charles","England",0,2023-08-07
"Ella Toone","England",0,2023-08-07
"Jordan Nobbs","England",0,2023-08-07
"Lotte Wubben-Moy","England",0,2023-08-07
"Esme Morgan","England",0,2023-08-07
"Laura Coombs","England",0,2023-08-07
"Chloe Kelly","England",33,2023-08-07
"Bethany England","England",16,2023-08-07
"Katie Zelem","England",1,2023-08-07
"Katie Robinson","England",0,2023-08-07
"Chiamaka Nnadozie","Nigeria",120,2023-08-07
"Ashleigh Plumptre","Nigeria",120,2023-08-07
"Osinachi Ohale","Nigeria",120,2023-08-07
"Ifeoma Onumonu","Nigeria",57,2023-08-07
"Toni Payne","Nigeria",113,2023-08-07
"Christy Ucheibe","Nigeria",120,2023-08-07
"Uchenna Kanu","Nigeria",80,2023-08-07
"Blessing Demehin","Nigeria",120,2023-08-07
"Rasheedat Ajibade","Nigeria",120,2023-08-07
"Halimatu Ayinde","Nigeria",90,2023-08-07
"Michelle Alozie","Nigeria",120,2023-08-07
"Tochukwu Oluehi","Nigeria",0,2023-08-07
"Yewande Balogun","Nigeria",0,2023-08-07
"Glory Ogbonna","Nigeria",0,2023-08-07
"Onome Ebi","Nigeria",0,2023-08-07
"Asisat Oshoala","Nigeria",63,2023-08-07
"Desire Oparanozie","Nigeria",7,2023-08-07
"Gift Monday","Nigeria",0,2023-08-07
"Francisca Ordega","Nigeria",40,2023-08-07
"Jennifer Echegini","Nigeria",30,2023-08-07
"Rofiat Imuran","Nigeria",0,2023-08-07
"Esther Okoronkwo","Nigeria",0,2023-08-07
"Mackenzie Arnold","Australia",90,2023-08-07
"Steph Catley","Australia",90,2023-08-07
"Caitlin Foord","Australia",89,2023-08-07
"Emily van Egmond","Australia",79,2023-08-07
"Mary Fowler","Australia",89,2023-08-07
"Alanna Kennedy","Australia",90,2023-08-07
"Clare Hunt","Australia",90,2023-08-07
"Hayley Raso","Australia",79,2023-08-07
"Katrina Gorry","Australia",90,2023-08-07
"Ellie Carpenter","Australia",90,2023-08-07
"Kyra Cooney-Cross","Australia",90,2023-08-07
"Lydia Williams","Australia",0,2023-08-07
"Teagan Micah","Australia",0,2023-08-07
"Courtney Nevin","Australia",0,2023-08-07
"Aivi Luik","Australia",0,2023-08-07
"Clare Polkinghorne","Australia",1,2023-08-07
"Cortnee Vine","Australia",11,2023-08-07
"Clare Wheeler","Australia",0,2023-08-07
"Alex Chidiac","Australia",0,2023-08-07
"Tameka Yallop","Australia",1,2023-08-07
"Kyah Simon","Australia",0,2023-08-07
"Sam Kerr","Australia",11,2023-08-07
"Charlotte Grant","Australia",0,2023-08-07
"Lene Christensen","Denmark",90,2023-08-07
"Stine Ballisager Pedersen","Denmark",90,2023-08-07
"Rikke Sevecke","Denmark",62,2023-08-07
"Simone Boye Sørensen","Denmark",90,2023-08-07
"Karen Holmgaard","Denmark",81,2023-08-07
"Amalie Vangsgaard","Denmark",81,2023-08-07
"Pernille Harder","Denmark",90,2023-08-07
"Katrine Veje","Denmark",90,2023-08-07
"Kathrine Kühl","Denmark",72,2023-08-07
"Rikke Madsen","Denmark",62,2023-08-07
"Janni Thomsen","Denmark",90,2023-08-07
"Kathrine Larsen","Denmark",0,2023-08-07
"Maja Bay Østergaard","Denmark",0,2023-08-07
"Josefine Hasbo","Denmark",18,2023-08-07
"Sanne Troelsgaard Nielsen","Denmark",9,2023-08-07
"Emma Snerle","Denmark",9,2023-08-07
"Sara Thrige","Denmark",0,2023-08-07
"Nicoline Sørensen","Denmark",0,2023-08-07
"Frederikke Thøgersen","Denmark",0,2023-08-07
"Luna Gevitz","Denmark",0,2023-08-07
"Signe Bruun","Denmark",28,2023-08-07
"Mille Gejl","Denmark",28,2023-08-07
"Sofie Svava","Denmark",0,2023-08-07
"Catalina Pérez","Colombia",90,2023-08-08
"Daniela Arias","Colombia",90,2023-08-08
"Diana Ospina","Colombia",90,2023-08-08
"Lorena Bedoya","Colombia",90,2023-08-08
"Mayra Ramírez","Colombia",90,2023-08-08
"Leicy Santos","Colombia",86,2023-08-08
"Catalina Usme","Colombia",89,2023-08-08
"Ana María Guzmán","Colombia",90,2023-08-08
"Carolina Arias","Colombia",90,2023-08-08
"Linda Caicedo","Colombia",90,2023-08-08
"Jorelyn Carabalí","Colombia",90,2023-08-08
"Sandra Sepúlveda","Colombia",0,2023-08-08
"Natalia Giraldo","Colombia",0,2023-08-08
"Daniela Montoya","Colombia",4,2023-08-08
"María Camila Reyes","Colombia",0,2023-08-08
"Marcela Restrepo","Colombia",1,2023-08-08
"Ángela Barón","Colombia",0,2023-08-08
"Lady Andrade","Colombia",0,2023-08-08
"Mónica Ramos","Colombia",0,2023-08-08
"Ivonne Chacón","Colombia",0,2023-08-08
"Daniela Caracas","Colombia",0,2023-08-08
"Elexa Bahr","Colombia",0,2023-08-08
"Rebecca Spencer","Jamaica",90,2023-08-08
"Vyan Sampson","Jamaica",78,2023-08-08
"Chantelle Swaby","Jamaica",90,2023-08-08
"Drew Spence","Jamaica",90,2023-08-08
"Jody Brown","Jamaica",83,2023-08-08
"Khadija Shaw","Jamaica",90,2023-08-08
"Kiki Van Zanten","Jamaica",45,2023-08-08
"Deneisha Blackwood","Jamaica",90,2023-08-08
"Allyson Swaby","Jamaica",90,2023-08-08
"Trudi Carter","Jamaica",66,2023-08-08
"Tiernny Wiltshire","Jamaica",83,2023-08-08
"Sydney Schneider","Jamaica",0,2023-08-08
"Liya Brooks","Jamaica",0,2023-08-08
"Solai Washington","Jamaica",0,2023-08-08
"Konya Plummer","Jamaica",0,2023-08-08
"Havana Solaun","Jamaica",0,2023-08-08
"Peyton McNamara","Jamaica",12,2023-08-08
"Kameron Simmonds","Jamaica",7,2023-08-08
"Tiffany Cameron","Jamaica",24,2023-08-08
"Paige Bailey-Gayle","Jamaica",0,2023-08-08
"Atlanta Primus","Jamaica",45,2023-08-08
"Cheyna Matthews","Jamaica",7,2023-08-08
"Kayla McKenna","Jamaica",0,2023-08-08
"Pauline Peyraud-Magnin","France",90,2023-08-08
"Wendie Renard","France",90,2023-08-08
"Élisa De Almeida","France",90,2023-08-08
"Sandie Toletti","France",63,2023-08-08
"Sakina Karchaoui","France",89,2023-08-08
"Grace Geyoro","France",90,2023-08-08
"Eugénie Le Sommer","France",80,2023-08-08
"Kadidiatou Diani","France",89,2023-08-08
"Selma Bacha","France",90,2023-08-08
"Kenza Dali","France",90,2023-08-08
"Ève Périsset","France",80,2023-08-08
"Solène Durand","France",0,2023-08-08
"Constance Picaud","France",0,2023-08-08
"Maëlle Lakrar","France",0,2023-08-08
"Laurina Fazer","France",0,2023-08-08
"Amel Majri","France",0,2023-08-08
"Clara Matéo","France",0,2023-08-08
"Aïssatou Tounkara","France",1,2023-08-08
"Léa Le Garrec","France",0,2023-08-08
"Viviane Asseyi","France",1,2023-08-08
"Naomie Feller","France",10,2023-08-08
"Estelle Cascarino","France",10,2023-08-08
"Vicki Bècho","France",27,2023-08-08
"Khadija Er-Rmichi","Morocco",90,2023-08-08
"Zineb Redouani","Morocco",90,2023-08-08
"Nouhaila Benzina","Morocco",90,2023-08-08
"Nesryne El Chad","Morocco",90,2023-08-08
"Élodie Nakkach","Morocco",63,2023-08-08
"Ghizlane Chebbak","Morocco",90,2023-08-08
"Ibtissam Jraïdi","Morocco",90,2023-08-08
"Fatima Tagnaout","Morocco",63,2023-08-08
"Anissa Lahmari","Morocco",63,2023-08-08
"Hanane Aït El Haj","Morocco",90,2023-08-08
"Sakina Ouzraoui","Morocco",90,2023-08-08
"Assia Zouhair","Morocco",0,2023-08-08
"Inès Arouaissa","Morocco",0,2023-08-08
"Sarah Kassi","Morocco",27,2023-08-08
"Salma Amani","Morocco",0,2023-08-08
"Najat Badri","Morocco",0,2023-08-08
"Sabah Seghir","Morocco",0,2023-08-08
"Rkia Mazrouai","Morocco",0,2023-08-08
"Fatima Gharbi","Morocco",0,2023-08-08
"Kenza Chapelle","Morocco",0,2023-08-08
"Sofia Bouftini","Morocco",27,2023-08-08
"Yasmin Mrabet","Morocco",0,2023-08-08
"Rosella Ayane","Morocco",27,2023-08-08
