"Player_Name","Team","Min","Matchday"
"Li Jiayue","China PR",0,2015-06-20
"Xu Yanlu","China PR",0,2015-06-20
"Ma Jun","China PR",0,2015-06-20
"Li Ying","China PR",0,2015-06-20
"Wang Shuang","China PR",50,2015-06-20
"Lei Jiahui","China PR",0,2015-06-20
"Lou Jiahui","China PR",18,2015-06-20
"Gu Yasha","China PR",0,2015-06-20
"Zhang Rui","China PR",0,2015-06-20
"Annette Ngo Ndom","Cameroon",90,2015-06-20
"Christine Manie","Cameroon",90,2015-06-20
"Yvonne Leuko","Cameroon",90,2015-06-20
"Francine Zouga","Cameroon",64,2015-06-20
"Gabrielle Onguene","Cameroon",90,2015-06-20
"Raissa Feudjio","Cameroon",90,2015-06-20
"Madeleine Ngono Mani","Cameroon",74,2015-06-20
"Jeannette Yango","Cameroon",90,2015-06-20
"Aurelle Awona","Cameroon",90,2015-06-20
"Claudine Meffometou","Cameroon",90,2015-06-20
"Gaëlle Enganamouit","Cameroon",90,2015-06-20
"Thècle Mbororo","Cameroon",0,2015-06-20
"Flore Enyegue","Cameroon",0,2015-06-20
"Ajara Nchout","Cameroon",26,2015-06-20
"Augustine Ejangue","Cameroon",0,2015-06-20
"Cathy Bou Ndjouh","Cameroon",0,2015-06-20
"Ninon Abena","Cameroon",0,2015-06-20
"Ysis Sonkeng","Cameroon",0,2015-06-20
"Henriette Akaba","Cameroon",16,2015-06-20
"Agathe Ngani","Cameroon",0,2015-06-20
"Genevieve Ngo","Cameroon",0,2015-06-20
"Rose Bella","Cameroon",0,2015-06-20
"Wanki Awachwi","Cameroon",0,2015-06-20
"Luciana Maria Dionizio","Brazil",90,2015-06-21
"Fabiana da Silva Simões","Brazil",90,2015-06-21
"Mônica","Brazil",90,2015-06-21
"Andressinha","Brazil",90,2015-06-21
"Tamires","Brazil",83,2015-06-21
"Thaisa","Brazil",83,2015-06-21
"Andressa","Brazil",90,2015-06-21
"Marta","Brazil",90,2015-06-21
"Cristiane","Brazil",90,2015-06-21
"Rafaelle","Brazil",90,2015-06-21
"Formiga","Brazil",90,2015-06-21
"Bárbara","Brazil",0,2015-06-21
"Letícia Izidoro","Brazil",0,2015-06-21
"Rafinha","Brazil",0,2015-06-21
"Beatriz","Brazil",7,2015-06-21
"Poliana","Brazil",0,2015-06-21
"Géssica do Nascimento","Brazil",0,2015-06-21
"Tayla","Brazil",0,2015-06-21
"Rosana","Brazil",0,2015-06-21
"Raquel","Brazil",7,2015-06-21
"Maurine Dorneles Gonçalves","Brazil",0,2015-06-21
"Gabi Zanotti","Brazil",0,2015-06-21
"Darlene De Souza","Brazil",0,2015-06-21
"Lydia Williams","Australia",90,2015-06-21
"Laura Alleway","Australia",90,2015-06-21
"Steph Catley","Australia",90,2015-06-21
"Elise Kellond-Knight","Australia",90,2015-06-21
"Caitlin Foord","Australia",90,2015-06-21
"Emily van Egmond","Australia",90,2015-06-21
"Lisa De Vanna","Australia",90,2015-06-21
"Tameka Yallop","Australia",72,2015-06-21
"Alanna Kennedy","Australia",90,2015-06-21
"Sam Kerr","Australia",90,2015-06-21
"Michelle Heyman","Australia",64,2015-06-21
"Melissa Barbieri","Australia",0,2015-06-21
"Mackenzie Arnold","Australia",0,2015-06-21
"Larissa Crummer","Australia",0,2015-06-21
"Ashleigh Sykes","Australia",0,2015-06-21
"Clare Polkinghorne","Australia",0,2015-06-21
"Servet Uzunlar","Australia",0,2015-06-21
"Leena Khamis","Australia",0,2015-06-21
"Teresa Polias","Australia",0,2015-06-21
"Hayley Raso","Australia",0,2015-06-21
"Kyah Simon","Australia",26,2015-06-21
"Katrina Gorry","Australia",18,2015-06-21
"Nicola Bolger","Australia",0,2015-06-21
"Erin McLeod","Canada",90,2015-06-21
"Kadeisha Buchanan","Canada",90,2015-06-21
"Rhian Wilkinson","Canada",88,2015-06-21
"Josée Bélanger","Canada",90,2015-06-21
"Lauren Sesselmann","Canada",90,2015-06-21
"Desiree Scott","Canada",90,2015-06-21
"Christine Sinclair","Canada",90,2015-06-21
"Sophie Schmidt","Canada",90,2015-06-21
"Melissa Tancredi","Canada",69,2015-06-21
"Allysha Chapman","Canada",90,2015-06-21
"Ashley Lawrence","Canada",76,2015-06-21
"Stephanie Labbé","Canada",0,2015-06-21
"Karina LeBlanc","Canada",0,2015-06-21
"Emily Zurrer","Canada",0,2015-06-21
"Carmelina Moscato","Canada",0,2015-06-21
"Robyn Gayle","Canada",0,2015-06-21
"Kaylyn Kyle","Canada",14,2015-06-21
"Diana Matheson","Canada",0,2015-06-21
"Jonelle Filigno","Canada",21,2015-06-21
"Jessie Fleming","Canada",0,2015-06-21
"Selenia Iacchelli","Canada",0,2015-06-21
"Adriana Leon","Canada",0,2015-06-21
"Marie-Ève Nault","Canada",2,2015-06-21
"Gaëlle Thalmann","Switzerland",90,2015-06-21
"Rachel Rinast","Switzerland",80,2015-06-21
"Noelle Maritz","Switzerland",90,2015-06-21
"Selina Kuster","Switzerland",61,2015-06-21
"Martina Moser","Switzerland",72,2015-06-21
"Lia Wälti","Switzerland",90,2015-06-21
"Ramona Bachmann","Switzerland",90,2015-06-21
"Lara Dickenmann","Switzerland",90,2015-06-21
"Ana-Maria Crnogorčević","Switzerland",90,2015-06-21
"Caroline Abbé","Switzerland",90,2015-06-21
"Vanessa Bernauer","Switzerland",90,2015-06-21
"Stenia Michel","Switzerland",0,2015-06-21
"Jennifer Oehrli","Switzerland",0,2015-06-21
"Nicole Remund","Switzerland",0,2015-06-21
"Sandra Betschart","Switzerland",0,2015-06-21
"Cinzia Zehnder","Switzerland",0,2015-06-21
"Rahel Kiwic","Switzerland",10,2015-06-21
"Fabienne Humm","Switzerland",18,2015-06-21
"Florijana Ismaili","Switzerland",0,2015-06-21
"Vanessa Bürki","Switzerland",29,2015-06-21
"Eseosa Aigbogun","Switzerland",0,2015-06-21
"Daniela Schwarz","Switzerland",0,2015-06-21
"Barla Deplazes","Switzerland",0,2015-06-21
"Sarah Bouhaddi","France",90,2015-06-21
"Wendie Renard","France",90,2015-06-21
"Laure Boulleau","France",90,2015-06-21
"Laura Georges","France",90,2015-06-21
"Amandine Henry","France",90,2015-06-21
"Jessica Houara","France",90,2015-06-21
"Eugénie Le Sommer","France",74,2015-06-21
"Camille Abily","France",77,2015-06-21
"Élodie Thomis","France",90,2015-06-21
"Louisa Cadamuro","France",90,2015-06-21
"Marie-Laure Delie","France",84,2015-06-21
"Céline Deville","France",0,2015-06-21
"Méline Gérard","France",0,2015-06-21
"Sabrina Delannoy","France",0,2015-06-21
"Kenza Dali","France",0,2015-06-21
"Claire Lavogez","France",0,2015-06-21
"Kadidiatou Diani","France",6,2015-06-21
"Élise Bussaglia","France",0,2015-06-21
"Gaëtane Thiney","France",16,2015-06-21
"Griedge Mbock Bathy","France",0,2015-06-21
"Anaïg Butel","France",0,2015-06-21
"Amel Majri","France",0,2015-06-21
"Kheira Hamraoui","France",13,2015-06-21
"Kim Jung-mi","Korea Republic",90,2015-06-21
"Lee Eun-mi","Korea Republic",90,2015-06-21
"Shim Seo-yeon","Korea Republic",90,2015-06-21
"Kim Do-yeon","Korea Republic",90,2015-06-21
"Jeon Ga-eul","Korea Republic",90,2015-06-21
"Cho So-hyun","Korea Republic",90,2015-06-21
"Park Eun-sun","Korea Republic",55,2015-06-21
"Kwon Hah-nul","Korea Republic",60,2015-06-21
"Kang Yu-mi","Korea Republic",78,2015-06-21
"Kim Soo-yun","Korea Republic",90,2015-06-21
"Lee Geum-min","Korea Republic",90,2015-06-21
"Jun Min-kyung","Korea Republic",0,2015-06-21
"Yoon Young-geul","Korea Republic",0,2015-06-21
"Lim Seon-joo","Korea Republic",0,2015-06-21
"Ji So-yun","Korea Republic",0,2015-06-21
"Jung Seol-bin","Korea Republic",0,2015-06-21
"Yoo Young-a","Korea Republic",35,2015-06-21
"Song Su-ran","Korea Republic",0,2015-06-21
"Park Hee-young","Korea Republic",12,2015-06-21
"Kim Hye-yeong","Korea Republic",0,2015-06-21
"Kim Hye-ri","Korea Republic",0,2015-06-21
"Lee So-dam","Korea Republic",30,2015-06-21
"Ingrid Hjelmseth","Norway",90,2015-06-22
"Marita Skammelsrud Lund","Norway",90,2015-06-22
"Gry Tofte Ims","Norway",90,2015-06-22
"Maren Mjelde","Norway",90,2015-06-22
"Trine Rønning","Norway",45,2015-06-22
"Solveig Gulbrandsen","Norway",90,2015-06-22
"Isabell Herlovsen","Norway",90,2015-06-22
"Ingrid Moe Wold","Norway",87,2015-06-22
"Lene Mykjåland","Norway",90,2015-06-22
"Kristine Minde","Norway",70,2015-06-22
"Ada Hegerberg","Norway",90,2015-06-22
"Silje Vesterbekkmo","Norway",0,2015-06-22
"Cecilie Fiskerstrand","Norway",0,2015-06-22
"Maria Thorisdottir","Norway",45,2015-06-22
"Lisa-Marie Karlseng Utland","Norway",3,2015-06-22
"Anja Sønstevold","Norway",0,2015-06-22
"Nora Holstad Berge","Norway",0,2015-06-22
"Ingrid Schjelderup","Norway",0,2015-06-22
"Marit Sandvei","Norway",0,2015-06-22
"Elise Thorsnes","Norway",20,2015-06-22
"Melissa Bjånesøy","Norway",0,2015-06-22
"Emilie Haavi","Norway",0,2015-06-22
"Hege Hansen","Norway",0,2015-06-22
"Karen Bardsley","England",90,2015-06-22
"Claire Rafferty","England",90,2015-06-22
"Fara Williams","England",90,2015-06-22
"Steph Houghton","England",90,2015-06-22
"Laura Bassett","England",90,2015-06-22
"Karen Carney","England",90,2015-06-22
"Jade Moore","England",90,2015-06-22
"Lucy Bronze","England",90,2015-06-22
"Katie Chapman","England",90,2015-06-22
"Toni Duggan","England",63,2015-06-22
"Fran Kirby","England",54,2015-06-22
"Siobhan Chamberlain","England",0,2015-06-22
"Carly Telford","England",0,2015-06-22
"Alex Scott","England",0,2015-06-22
"Jordan Nobbs","England",0,2015-06-22
"Jill Scott","England",36,2015-06-22
"Eniola Aluko","England",0,2015-06-22
"Alex Greenwood","England",0,2015-06-22
"Casey Stoney","England",0,2015-06-22
"Jo Potter","England",0,2015-06-22
"Jodie Taylor","England",27,2015-06-22
"Lianne Sanderson","England",0,2015-06-22
"Ellen White","England",0,2015-06-22
"Hope Solo","United States",90,2015-06-22
"Becky Sauerbrunn","United States",90,2015-06-22
"Carli Lloyd","United States",90,2015-06-22
"Ali Krieger","United States",81,2015-06-22
"Lauren Holiday","United States",90,2015-06-22
"Alex Morgan","United States",90,2015-06-22
"Megan Rapinoe","United States",75,2015-06-22
"Tobin Heath","United States",90,2015-06-22
"Julie Ertz","United States",90,2015-06-22
"Abby Wambach","United States",69,2015-06-22
"Meghan Klingenberg","United States",90,2015-06-22
"Ashlyn Harris","United States",0,2015-06-22
"Alyssa Naeher","United States",0,2015-06-22
"Sydney Leroux","United States",0,2015-06-22
"Christie Pearce","United States",0,2015-06-22
"Kelley O'Hara","United States",0,2015-06-22
"Whitney Engen","United States",0,2015-06-22
"Shannon Boxx","United States",0,2015-06-22
"Amy Rodriguez","United States",0,2015-06-22
"Heather O'Reilly","United States",0,2015-06-22
"Morgan Gautrat","United States",21,2015-06-22
"Lori Chalupny","United States",9,2015-06-22
"Christen Press","United States",15,2015-06-22
"Catalina Pérez","Colombia",46,2015-06-22
"Natalia Gaitán","Colombia",90,2015-06-22
"Diana Ospina","Colombia",90,2015-06-22
"Daniela Montoya","Colombia",85,2015-06-22
"Ingrid Vidal","Colombia",49,2015-06-22
"Oriánica Velásquez","Colombia",90,2015-06-22
"Yoreli Rincón","Colombia",72,2015-06-22
"Angela Clavijo","Colombia",90,2015-06-22
"Nataly Arias","Colombia",90,2015-06-22
"Lady Andrade","Colombia",90,2015-06-22
"Carolina Arias","Colombia",90,2015-06-22
"Stefany Castaño","Colombia",41,2015-06-22
"Carolina Arbeláez","Colombia",0,2015-06-22
"Lina Granados","Colombia",0,2015-06-22
"Mildrey Pineda","Colombia",0,2015-06-22
"Catalina Usme","Colombia",18,2015-06-22
"Tatiana Ariza","Colombia",0,2015-06-22
"Yisela Cuesta","Colombia",0,2015-06-22
"Leicy Santos","Colombia",5,2015-06-22
"Laura Cosme","Colombia",0,2015-06-22
"Isabella Echeverri","Colombia",0,2015-06-22
"Manuela González","Colombia",0,2015-06-22
"Ayumi Kaihori","Japan",90,2015-06-23
"Azusa Iwashimizu","Japan",90,2015-06-23
"Saki Kumagai","Japan",90,2015-06-23
"Aya Sameshima","Japan",90,2015-06-23
"Mizuho Sakaguchi","Japan",90,2015-06-23
"Aya Miyama","Japan",90,2015-06-23
"Nahomi Kawasumi","Japan",80,2015-06-23
"Shinobu Ohno","Japan",66,2015-06-23
"Rumi Utsugi","Japan",90,2015-06-23
"Yūki Nagasato","Japan",90,2015-06-23
"Saori Ariyoshi","Japan",90,2015-06-23
"Miho Fukumoto","Japan",0,2015-06-23
"Erina Yamane","Japan",0,2015-06-23
"Yukari Kinga","Japan",0,2015-06-23
"Homare Sawa","Japan",10,2015-06-23
"Megumi Kamionobe","Japan",0,2015-06-23
"Asuna Tanaka","Japan",0,2015-06-23
"Yuika Sugasawa","Japan",0,2015-06-23
"Mana Iwabuchi","Japan",24,2015-06-23
"Yuri Kawamura","Japan",0,2015-06-23
"Asano Nagasato","Japan",0,2015-06-23
"Kana Kitahara","Japan",0,2015-06-23
"Loes Geurts","Netherlands",90,2015-06-23
"Desiree van Lunteren","Netherlands",90,2015-06-23
"Stefanie van der Gragt","Netherlands",90,2015-06-23
"Mandy van den Berg","Netherlands",90,2015-06-23
"Anouk Dekker","Netherlands",90,2015-06-23
"Manon Melis","Netherlands",90,2015-06-23
"Sherida Spitse","Netherlands",90,2015-06-23
"Vivianne Miedema","Netherlands",90,2015-06-23
"Daniëlle van de Donk","Netherlands",53,2015-06-23
"Lieke Martens","Netherlands",90,2015-06-23
"Merel van Dongen","Netherlands",86,2015-06-23
"Sari van Veenendaal","Netherlands",0,2015-06-23
"Angela Christ","Netherlands",0,2015-06-23
"Petra Hogewoning","Netherlands",0,2015-06-23
"Dyanne Bito","Netherlands",0,2015-06-23
"Dominique Janssen","Netherlands",0,2015-06-23
"Tessel Middag","Netherlands",4,2015-06-23
"Maran van Erp","Netherlands",0,2015-06-23
"Kirsten van de Ven","Netherlands",37,2015-06-23
"Jill Roord","Netherlands",0,2015-06-23
"Vanity Lewerissa","Netherlands",0,2015-06-23
"Shanice van de Sanden","Netherlands",0,2015-06-23
"Nadine Angerer","Germany",120,2015-06-26
"Leonie Maier","Germany",120,2015-06-26
"Annike Krahn","Germany",120,2015-06-26
"Simone Laudehr","Germany",120,2015-06-26
"Anja Mittag","Germany",45,2015-06-26
"Célia Šašić","Germany",120,2015-06-26
"Babett Peter","Germany",120,2015-06-26
"Melanie Leupolz","Germany",120,2015-06-26
"Alexandra Popp","Germany",70,2015-06-26
"Lena Goeßling","Germany",79,2015-06-26
"Tabea Kemme","Germany",120,2015-06-26
"Almuth Schult","Germany",0,2015-06-26
"Laura Benkarth","Germany",0,2015-06-26
"Bianca Schmidt","Germany",0,2015-06-26
"Melanie Behringer","Germany",41,2015-06-26
"Pauline Bremer","Germany",0,2015-06-26
"Lena Lotzen","Germany",0,2015-06-26
"Dzsenifer Marozsán","Germany",75,2015-06-26
"Jennifer Cramer","Germany",0,2015-06-26
"Josephine Henning","Germany",0,2015-06-26
"Lena Petermann","Germany",0,2015-06-26
"Sara Däbritz","Germany",50,2015-06-26
"Sarah Bouhaddi","France",120,2015-06-26
"Wendie Renard","France",120,2015-06-26
"Laura Georges","France",120,2015-06-26
"Amandine Henry","France",120,2015-06-26
"Jessica Houara","France",120,2015-06-26
"Eugénie Le Sommer","France",91,2015-06-26
"Camille Abily","France",120,2015-06-26
"Élodie Thomis","France",69,2015-06-26
"Louisa Cadamuro","France",120,2015-06-26
"Marie-Laure Delie","France",101,2015-06-26
"Amel Majri","France",120,2015-06-26
"Céline Deville","France",0,2015-06-26
"Méline Gérard","France",0,2015-06-26
"Laure Boulleau","France",0,2015-06-26
"Sabrina Delannoy","France",0,2015-06-26
"Kenza Dali","France",0,2015-06-26
"Claire Lavogez","France",51,2015-06-26
"Kadidiatou Diani","France",0,2015-06-26
"Élise Bussaglia","France",0,2015-06-26
"Gaëtane Thiney","France",29,2015-06-26
"Griedge Mbock Bathy","France",0,2015-06-26
"Anaïg Butel","France",0,2015-06-26
"Kheira Hamraoui","France",19,2015-06-26
"Wang Fei","China PR",90,2015-06-26
"Liu Shanshan","China PR",90,2015-06-26
"Wu Haiyan","China PR",90,2015-06-26
"Li Dongna","China PR",90,2015-06-26
"Wang Shanshan","China PR",90,2015-06-26
"Zhao Rong","China PR",90,2015-06-26
"Lou Jiahui","China PR",35,2015-06-26
"Han Peng","China PR",74,2015-06-26
"Tan Ruyin","China PR",58,2015-06-26
"Wang Lisi","China PR",90,2015-06-26
"Ren Guixin","China PR",90,2015-06-26
"Zhang Yue","China PR",0,2015-06-26
"Zhao Lina","China PR",0,2015-06-26
"Pang Fengyue","China PR",32,2015-06-26
"Li Jiayue","China PR",0,2015-06-26
"Xu Yanlu","China PR",0,2015-06-26
"Ma Jun","China PR",0,2015-06-26
"Li Ying","China PR",0,2015-06-26
"Wang Shuang","China PR",55,2015-06-26
"Tang Jiali","China PR",16,2015-06-26
"Lei Jiahui","China PR",0,2015-06-26
"Gu Yasha","China PR",0,2015-06-26
"Zhang Rui","China PR",0,2015-06-26
"Hope Solo","United States",90,2015-06-26
"Becky Sauerbrunn","United States",90,2015-06-26
"Kelley O'Hara","United States",61,2015-06-26
"Amy Rodriguez","United States",86,2015-06-26
"Carli Lloyd","United States",90,2015-06-26
"Ali Krieger","United States",90,2015-06-26
"Alex Morgan","United States",81,2015-06-26
"Morgan Gautrat","United States",90,2015-06-26
"Tobin Heath","United States",90,2015-06-26
"Julie Ertz","United States",90,2015-06-26
"Meghan Klingenberg","United States",90,2015-06-26
"Ashlyn Harris","United States",0,2015-06-26
"Alyssa Naeher","United States",0,2015-06-26
"Sydney Leroux","United States",0,2015-06-26
"Christie Pearce","United States",0,2015-06-26
"Whitney Engen","United States",0,2015-06-26
"Shannon Boxx","United States",0,2015-06-26
"Heather O'Reilly","United States",9,2015-06-26
"Lori Chalupny","United States",0,2015-06-26
"Abby Wambach","United States",4,2015-06-26
"Christen Press","United States",29,2015-06-26
"Lydia Williams","Australia",90,2015-06-27
"Laura Alleway","Australia",90,2015-06-27
"Steph Catley","Australia",90,2015-06-27
"Elise Kellond-Knight","Australia",90,2015-06-27
"Caitlin Foord","Australia",90,2015-06-27
"Emily van Egmond","Australia",90,2015-06-27
"Lisa De Vanna","Australia",67,2015-06-27
"Alanna Kennedy","Australia",90,2015-06-27
"Kyah Simon","Australia",89,2015-06-27
"Katrina Gorry","Australia",76,2015-06-27
"Sam Kerr","Australia",90,2015-06-27
"Melissa Barbieri","Australia",0,2015-06-27
"Mackenzie Arnold","Australia",0,2015-06-27
"Larissa Crummer","Australia",23,2015-06-27
"Ashleigh Sykes","Australia",1,2015-06-27
"Clare Polkinghorne","Australia",0,2015-06-27
"Servet Uzunlar","Australia",0,2015-06-27
"Leena Khamis","Australia",0,2015-06-27
"Tameka Yallop","Australia",0,2015-06-27
"Teresa Polias","Australia",0,2015-06-27
"Hayley Raso","Australia",0,2015-06-27
"Nicola Bolger","Australia",0,2015-06-27
"Michelle Heyman","Australia",14,2015-06-27
"Ayumi Kaihori","Japan",90,2015-06-27
"Azusa Iwashimizu","Japan",90,2015-06-27
"Saki Kumagai","Japan",90,2015-06-27
"Aya Sameshima","Japan",90,2015-06-27
"Mizuho Sakaguchi","Japan",90,2015-06-27
"Aya Miyama","Japan",90,2015-06-27
"Nahomi Kawasumi","Japan",90,2015-06-27
"Shinobu Ohno","Japan",72,2015-06-27
"Rumi Utsugi","Japan",90,2015-06-27
"Yūki Nagasato","Japan",90,2015-06-27
"Saori Ariyoshi","Japan",90,2015-06-27
"Miho Fukumoto","Japan",0,2015-06-27
"Erina Yamane","Japan",0,2015-06-27
"Yukari Kinga","Japan",0,2015-06-27
"Homare Sawa","Japan",0,2015-06-27
"Megumi Kamionobe","Japan",0,2015-06-27
"Asuna Tanaka","Japan",0,2015-06-27
"Yuika Sugasawa","Japan",0,2015-06-27
"Mana Iwabuchi","Japan",18,2015-06-27
"Yuri Kawamura","Japan",0,2015-06-27
"Asano Nagasato","Japan",0,2015-06-27
"Kana Kitahara","Japan",0,2015-06-27
"Karen Bardsley","England",52,2015-06-27
"Claire Rafferty","England",90,2015-06-27
"Fara Williams","England",79,2015-06-27
"Steph Houghton","England",90,2015-06-27
"Laura Bassett","England",90,2015-06-27
"Jill Scott","England",90,2015-06-27
"Karen Carney","England",90,2015-06-27
"Jade Moore","England",90,2015-06-27
"Lucy Bronze","England",90,2015-06-27
"Katie Chapman","England",90,2015-06-27
"Jodie Taylor","England",90,2015-06-27
"Siobhan Chamberlain","England",38,2015-06-27
"Carly Telford","England",0,2015-06-27
"Alex Scott","England",0,2015-06-27
"Jordan Nobbs","England",0,2015-06-27
"Eniola Aluko","England",0,2015-06-27
"Alex Greenwood","England",0,2015-06-27
"Casey Stoney","England",0,2015-06-27
"Jo Potter","England",0,2015-06-27
"Toni Duggan","England",0,2015-06-27
"Lianne Sanderson","England",0,2015-06-27
"Fran Kirby","England",0,2015-06-27
"Ellen White","England",11,2015-06-27
"Erin McLeod","Canada",90,2015-06-27
"Kadeisha Buchanan","Canada",90,2015-06-27
"Rhian Wilkinson","Canada",62,2015-06-27
"Josée Bélanger","Canada",90,2015-06-27
"Lauren Sesselmann","Canada",90,2015-06-27
"Desiree Scott","Canada",77,2015-06-27
"Christine Sinclair","Canada",90,2015-06-27
"Sophie Schmidt","Canada",90,2015-06-27
"Melissa Tancredi","Canada",71,2015-06-27
"Allysha Chapman","Canada",90,2015-06-27
"Ashley Lawrence","Canada",90,2015-06-27
"Stephanie Labbé","Canada",0,2015-06-27
"Karina LeBlanc","Canada",0,2015-06-27
"Emily Zurrer","Canada",0,2015-06-27
"Carmelina Moscato","Canada",0,2015-06-27
"Robyn Gayle","Canada",0,2015-06-27
"Kaylyn Kyle","Canada",13,2015-06-27
"Diana Matheson","Canada",28,2015-06-27
"Jonelle Filigno","Canada",0,2015-06-27
"Jessie Fleming","Canada",0,2015-06-27
"Selenia Iacchelli","Canada",0,2015-06-27
"Adriana Leon","Canada",19,2015-06-27
"Marie-Ève Nault","Canada",0,2015-06-27
"Hope Solo","United States",90,2015-06-30
"Becky Sauerbrunn","United States",90,2015-06-30
"Carli Lloyd","United States",90,2015-06-30
"Ali Krieger","United States",90,2015-06-30
"Lauren Holiday","United States",90,2015-06-30
"Alex Morgan","United States",90,2015-06-30
"Morgan Gautrat","United States",90,2015-06-30
"Megan Rapinoe","United States",80,2015-06-30
"Tobin Heath","United States",75,2015-06-30
"Julie Ertz","United States",90,2015-06-30
"Meghan Klingenberg","United States",90,2015-06-30
"Ashlyn Harris","United States",0,2015-06-30
"Alyssa Naeher","United States",0,2015-06-30
"Sydney Leroux","United States",0,2015-06-30
"Christie Pearce","United States",0,2015-06-30
"Kelley O'Hara","United States",15,2015-06-30
"Whitney Engen","United States",0,2015-06-30
"Shannon Boxx","United States",0,2015-06-30
"Amy Rodriguez","United States",0,2015-06-30
"Heather O'Reilly","United States",0,2015-06-30
"Lori Chalupny","United States",0,2015-06-30
"Abby Wambach","United States",10,2015-06-30
"Christen Press","United States",0,2015-06-30
"Nadine Angerer","Germany",90,2015-06-30
"Saskia Bartusiak","Germany",90,2015-06-30
"Leonie Maier","Germany",90,2015-06-30
"Annike Krahn","Germany",90,2015-06-30
"Simone Laudehr","Germany",90,2015-06-30
"Anja Mittag","Germany",77,2015-06-30
"Célia Šašić","Germany",90,2015-06-30
"Melanie Leupolz","Germany",90,2015-06-30
"Alexandra Popp","Germany",90,2015-06-30
"Lena Goeßling","Germany",90,2015-06-30
"Tabea Kemme","Germany",90,2015-06-30
"Almuth Schult","Germany",0,2015-06-30
"Laura Benkarth","Germany",0,2015-06-30
"Bianca Schmidt","Germany",0,2015-06-30
"Melanie Behringer","Germany",0,2015-06-30
"Pauline Bremer","Germany",0,2015-06-30
"Lena Lotzen","Germany",0,2015-06-30
"Dzsenifer Marozsán","Germany",13,2015-06-30
"Babett Peter","Germany",0,2015-06-30
"Jennifer Cramer","Germany",0,2015-06-30
"Josephine Henning","Germany",0,2015-06-30
"Lena Petermann","Germany",0,2015-06-30
"Sara Däbritz","Germany",0,2015-06-30
"Ayumi Kaihori","Japan",90,2015-07-01
"Azusa Iwashimizu","Japan",90,2015-07-01
"Saki Kumagai","Japan",90,2015-07-01
"Aya Sameshima","Japan",90,2015-07-01
"Mizuho Sakaguchi","Japan",90,2015-07-01
"Aya Miyama","Japan",90,2015-07-01
"Nahomi Kawasumi","Japan",90,2015-07-01
"Shinobu Ohno","Japan",70,2015-07-01
"Rumi Utsugi","Japan",90,2015-07-01
"Yūki Nagasato","Japan",90,2015-07-01
"Saori Ariyoshi","Japan",90,2015-07-01
"Miho Fukumoto","Japan",0,2015-07-01
"Erina Yamane","Japan",0,2015-07-01
"Yukari Kinga","Japan",0,2015-07-01
"Homare Sawa","Japan",0,2015-07-01
"Megumi Kamionobe","Japan",0,2015-07-01
"Asuna Tanaka","Japan",0,2015-07-01
"Yuika Sugasawa","Japan",0,2015-07-01
"Mana Iwabuchi","Japan",20,2015-07-01
"Yuri Kawamura","Japan",0,2015-07-01
"Asano Nagasato","Japan",0,2015-07-01
"Kana Kitahara","Japan",0,2015-07-01
"Karen Bardsley","England",90,2015-07-01
"Claire Rafferty","England",90,2015-07-01
"Fara Williams","England",86,2015-07-01
"Steph Houghton","England",90,2015-07-01
"Laura Bassett","England",90,2015-07-01
"Jill Scott","England",90,2015-07-01
"Jade Moore","England",90,2015-07-01
"Lucy Bronze","England",75,2015-07-01
"Katie Chapman","England",90,2015-07-01
"Toni Duggan","England",90,2015-07-01
"Jodie Taylor","England",60,2015-07-01
"Siobhan Chamberlain","England",0,2015-07-01
"Carly Telford","England",0,2015-07-01
"Alex Scott","England",15,2015-07-01
"Jordan Nobbs","England",0,2015-07-01
"Eniola Aluko","England",0,2015-07-01
"Karen Carney","England",4,2015-07-01
"Alex Greenwood","England",0,2015-07-01
"Casey Stoney","England",0,2015-07-01
"Jo Potter","England",0,2015-07-01
"Lianne Sanderson","England",0,2015-07-01
"Fran Kirby","England",0,2015-07-01
"Ellen White","England",30,2015-07-01
"Nadine Angerer","Germany",120,2015-07-04
"Bianca Schmidt","Germany",120,2015-07-04
"Saskia Bartusiak","Germany",120,2015-07-04
"Simone Laudehr","Germany",120,2015-07-04
"Melanie Behringer","Germany",45,2015-07-04
"Célia Šašić","Germany",73,2015-07-04
"Babett Peter","Germany",120,2015-07-04
"Lena Petermann","Germany",120,2015-07-04
"Lena Goeßling","Germany",101,2015-07-04
"Tabea Kemme","Germany",120,2015-07-04
"Sara Däbritz","Germany",120,2015-07-04
"Almuth Schult","Germany",0,2015-07-04
"Laura Benkarth","Germany",0,2015-07-04
"Leonie Maier","Germany",0,2015-07-04
"Annike Krahn","Germany",0,2015-07-04
"Pauline Bremer","Germany",0,2015-07-04
"Lena Lotzen","Germany",0,2015-07-04
"Dzsenifer Marozsán","Germany",0,2015-07-04
"Anja Mittag","Germany",47,2015-07-04
"Jennifer Cramer","Germany",0,2015-07-04
"Melanie Leupolz","Germany",75,2015-07-04
"Josephine Henning","Germany",0,2015-07-04
"Alexandra Popp","Germany",19,2015-07-04
"Karen Bardsley","England",120,2015-07-04
"Fara Williams","England",112,2015-07-04
"Steph Houghton","England",120,2015-07-04
"Laura Bassett","England",120,2015-07-04
"Jill Scott","England",120,2015-07-04
"Karen Carney","England",120,2015-07-04
"Lucy Bronze","England",120,2015-07-04
"Alex Greenwood","England",120,2015-07-04
